koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_impact,koi_steff,koi_slogg,koi_srad,koi_period_err1,koi_depth_err1,koi_duration_err1,label
20.0504494,4.556,840.9,37.8,2.69,1.0,0,0,0,0,0.383,5527.0,4.484,0.927,8.826e-05,23.5,0.0986,transit
9.76734503,1.6585,569.1,21.1,2.67,1.0,0,0,0,0,0.9,5527.0,4.484,0.927,3.052e-05,31.7,0.0777,transit
119.0207044,8.1405,7430.5,223.5,8.98,1.0,0,0,0,0,0.076,5453.0,4.342,1.062,0.0001179,38.4,0.0382,candidate
190.3200468,15.284,1141.7,139.3,7.78,0.987,0,0,0,0,0.812,5626.0,3.907,2.057,0.0005327,8.5,0.209,transit
2.861159894,1.8832,1014.3,58.3,4.37,0.0,0,1,1,0,0.965,6126.0,4.458,1.021,3.059e-06,28.6,0.0878,eclipsing_binary
26.44439337,3.9783,1843.5,88.0,3.91,1.0,0,0,0,0,0.03,5427.0,4.463,0.929,3.65e-05,22.2,0.0417,transit
51.53997972,6.3994,3644.3,155.5,5.51,0.983,0,0,0,0,0.183,5427.0,4.463,0.929,5.613e-05,23.9,0.0438,transit
5.902245782,2.9003,702.3,59.3,2.43,1.0,0,0,0,0,0.209,5427.0,4.463,0.929,7.373e-06,12.8,0.0317,transit
2.382951591,1.8876,391.6,41.4,1.86,1.0,0,0,0,0,0.479,5427.0,4.463,0.929,2.808e-06,10.4,0.0297,transit
21.02250608,4.1072,1772.5,62.4,3.07,1.0,0,0,0,0,0.036,5067.0,4.585,0.75,4.091e-05,32.1,0.0538,transit
3.219814777,2.0642,488.2,30.5,1.69,1.0,0,0,0,0,0.06,5103.0,4.562,0.787,5.531e-06,17.6,0.0392,transit
5.912273234,2.3254,961.4,62.8,1.73,1.0,0,0,0,0,0.17,4072.0,4.696,0.57,7.039e-06,17.2,0.0296,transit
8.98581901,2.8606,881.3,51.8,1.65,1.0,0,0,0,0,0.008,4072.0,4.696,0.57,1.437e-05,18.5,0.0413,transit
12.940668656,2.4845,42450.0,307.5,22.94,0.0,0,1,0,0,0.897,5875.0,4.572,0.809,3.352e-06,198.0,0.0165,eclipsing_binary
20.5452375,2.517,218.5,18.5,2.41,0.573,0,0,0,0,0.95,5670.0,4.206,1.264,0.0001428,14.0,0.0947,candidate
33.60123371,4.4056,7425.9,247.9,8.46,1.0,0,0,0,0,0.67,5149.0,4.447,0.93,1.767e-05,33.2,0.0578,transit
6.76652928,2.9004,450.7,29.2,1.97,1.0,0,0,0,0,0.429,5149.0,4.447,0.93,1.577e-05,17.2,0.0546,transit
4.347288783,2.1024,451.6,39.7,2.36,1.0,0,0,0,0,0.025,5754.0,4.345,1.122,8.512e-06,13.2,0.0502,transit
4.601811819,2.2607,755.9,60.8,2.35,1.0,0,0,0,0,0.567,4986.0,4.496,0.833,6.168e-06,14.1,0.0367,transit
11.18719905,3.252,353.6,21.9,1.55,0.997,0,0,0,0,0.387,4986.0,4.496,0.833,5.331e-05,17.5,0.122,transit
4.220965778,3.0854,2260.0,157.8,2.62,1.0,0,0,0,0,0.705,3837.0,4.747,0.517,2.584e-06,17.9,0.0645,candidate
6.998099523,2.0488,20285.0,192.3,588.66,0.0,0,1,0,0,7.361,5612.0,4.566,0.829,2.356e-06,128.0,0.0142,eclipsing_binary
5.95489993,2.3892,1410.7,87.2,2.33,1.0,0,0,0,0,0.327,4261.0,4.641,0.633,5.482e-06,17.8,0.0281,transit
12.03987488,2.7363,1250.6,57.6,2.18,1.0,0,0,0,0,0.286,4261.0,4.641,0.633,1.825e-05,23.5,0.0411,transit
20.83762895,2.3734,439.0,14.9,1.42,0.998,0,0,0,0,0.706,4261.0,4.641,0.633,9.65e-05,30.9,0.0987,transit
8.8111022,5.0683,401.1,76.8,63.66,0.0,0,1,1,1,1.223,6200.0,3.8,2.404,1.642e-05,6.1,0.0771,eclipsing_binary
23.58917143,5.073,1200.7,53.3,3.16,1.0,0,0,0,0,0.926,4919.0,4.566,0.721,5.786e-05,27.4,0.325,transit
6.481633073,3.784,298.5,125.6,2.54,1.0,0,0,0,0,0.833,5945.0,4.213,1.302,6.004e-06,2.7,0.0339,transit
10.37168928,3.035,1254.9,64.5,3.2,1.0,0,0,0,0,0.537,5121.0,4.457,0.888,1.477e-05,21.2,0.0456,transit
3.96996298,1.1757,299.2,15.0,1.78,1.0,0,0,0,0,0.836,5121.0,4.457,0.888,1.395e-05,24.5,0.097,candidate
4.40841331,5.012,549.4,45.1,2.66,1.0,0,0,0,0,0.899,6007.0,4.457,0.961,1.408e-05,13.4,0.106,transit
7.9426176,6.703,1590.7,60.4,4.68,0.0,0,1,1,1,0.942,5811.0,4.521,0.926,2.419e-05,40.4,0.173,eclipsing_binary
226.8904775,7.558,3136.4,46.8,4.53,1.0,0,0,0,0,0.731,5067.0,4.585,0.75,0.0009057,69.4,0.193,transit
1.956811408,2.1958,24905.0,125.4,21.58,0.0,0,1,0,0,1.091,5209.0,4.657,0.603,1.059e-06,244.0,0.0257,eclipsing_binary
2.688899233,2.11275,37492.0,1011.6,12.04,0.997,0,0,0,0,0.001,4820.0,4.667,0.639,1.9e-07,44.0,0.00254,candidate
9.439459486,2.8979,3036.1,175.2,4.16,1.0,0,0,0,0,0.049,5097.0,4.597,0.779,4.991e-06,18.8,0.0188,transit
11.523067458,3.8757,507.3,142.0,3.13,1.0,0,0,0,0,0.0,5644.0,4.162,1.411,9.452e-06,4.2,0.0209,transit
20.47748843,2.8364,1382.4,52.7,2.92,0.0,1,0,0,0,0.497,5097.0,4.597,0.779,3.126e-05,28.2,0.0419,transit
3.336123113,1.9616,516.3,41.6,1.74,1.0,0,0,0,0,0.252,5097.0,4.597,0.779,4.359e-06,13.7,0.0333,transit
8.01078456,2.312,1333.6,48.5,1.72,1.0,0,0,0,0,0.192,3713.0,4.779,0.47,1.061e-05,29.3,0.0336,transit
12.07134205,4.3224,759.2,31.0,1.29,1.0,0,0,0,0,0.014,3713.0,4.779,0.47,4.21e-05,26.4,0.0983,transit
20.99587872,2.6333,767.3,18.2,1.3,0.986,0,0,0,0,0.228,3713.0,4.779,0.47,7.662e-05,42.9,0.0866,transit
7.41113177,2.5242,620.5,50.4,2.45,1.0,0,0,0,0,0.712,5849.0,4.517,0.919,1.357e-05,14.3,0.0492,transit
1.000747038,0.9967,1823.5,147.4,4.14,0.0,0,1,0,0,0.908,5472.0,4.499,0.79,2.91e-07,16.9,0.0388,eclipsing_binary
8.884922995,2.07004,16053.0,388.2,10.51,0.999,0,0,0,0,0.069,5332.0,4.5,0.843,1.636e-06,47.4,0.00709,transit
8.09888906,4.20241,6911.1,435.9,8.95,1.0,0,0,0,0,0.018,6214.0,4.442,1.076,2.181e-06,18.0,0.00982,transit
10.00653012,5.344,936.1,71.9,3.52,1.0,0,0,0,0,0.862,6063.0,4.47,1.001,2.001e-05,14.7,0.114,transit
17.855221681,7.41287,9065.2,915.7,13.16,0.635,0,0,0,0,0.075,6823.0,4.308,1.367,3.676e-06,11.2,0.00581,transit
12.732624065,2.2083,6465.7,210.5,4.87,1.0,0,0,0,0,0.811,3950.0,4.721,0.541,4.397e-06,41.0,0.0432,candidate
83.92494032,6.7904,7958.7,182.1,4.78,0.966,0,0,0,0,0.658,3960.0,4.746,0.509,7.999e-05,54.8,0.0748,candidate
5.007316661,4.2362,6932.3,431.4,6.96,1.0,0,0,0,0,0.344,5865.0,4.563,0.827,1.389e-06,19.7,0.0248,transit
2.211116989,1.6485,724.2,42.6,1.85,1.0,0,0,0,0,0.69,4500.0,4.656,0.646,2.691e-06,18.9,0.0297,transit
27.9541337,3.95,942.5,25.4,1.9,0.997,0,0,0,0,0.063,4500.0,4.656,0.646,0.0001727,39.6,0.138,transit
12.69104387,3.7727,252.1,60.2,2.57,0.415,0,1,0,0,0.008,5869.0,4.024,1.626,2.298e-05,4.6,0.0452,transit
4.409409243,3.8636,12861.0,85.8,10.95,0.228,0,1,0,0,0.028,5600.0,4.368,0.975,5.831e-06,174.0,0.0468,eclipsing_binary
16.23947096,4.0374,2590.7,123.8,4.14,1.0,0,0,0,0,0.043,5191.0,4.564,0.837,1.575e-05,22.5,0.0345,transit
6.308201629,2.9785,1328.5,86.2,2.96,1.0,0,0,0,0,0.03,5191.0,4.564,0.837,7.031e-06,17.3,0.0323,transit
2.052349884,2.0778,14281.0,1072.1,13.12,1.0,0,0,0,0,0.437,5855.0,4.393,1.08,1.37e-07,17.9,0.0109,transit
9.7704486,2.4517,1897.8,58.0,2.23,1.0,0,0,0,0,0.09,3906.0,4.73,0.509,1.455e-05,36.6,0.0443,transit
5.169804269,2.153,1037.4,41.4,1.66,1.0,0,0,0,0,0.351,3906.0,4.73,0.509,9.036e-06,27.7,0.0493,transit
21.22261195,6.5093,366.0,114.9,2.48,1.0,0,0,0,0,0.02,5945.0,4.213,1.302,2.908e-05,3.5,0.042,transit
20.09017037,4.154,1432.1,36.9,2.25,1.0,0,0,0,0,0.886,3906.0,4.73,0.509,6.63e-05,41.4,0.154,transit
7.11373257,2.1764,807.6,44.4,1.16,0.999,0,0,0,0,0.334,3561.0,4.855,0.411,1.275e-05,20.5,0.0496,transit
3.306551643,1.8177,509.2,37.8,0.91,0.999,0,0,0,0,0.001,3561.0,4.855,0.411,6.4e-06,15.6,0.0485,transit
15.36845737,2.4714,756.1,30.9,1.11,0.998,0,0,0,0,0.115,3561.0,4.855,0.411,4.067e-05,26.4,0.069,transit
13.81020318,3.048,1309.7,46.2,4.56,1.0,0,0,0,0,0.791,5942.0,4.327,1.142,2.968e-05,31.5,0.0635,candidate
4.093578461,2.5833,538.6,36.4,2.85,1.0,0,0,0,0,0.93,6077.0,4.471,0.999,8.955e-06,17.0,0.063,transit
105.145959,8.593,685.4,15.4,3.43,0.999,0,0,0,0,0.964,6077.0,4.471,0.999,0.001997,45.6,0.446,transit
10.8484518,2.9993,1675.6,64.5,2.34,1.0,0,0,0,0,0.21,4201.0,4.682,0.591,1.631e-05,28.8,0.0431,transit
6.66833241,1.915,362.3,14.2,1.18,1.0,0,0,0,0,0.644,4201.0,4.682,0.591,3.449e-05,30.1,0.132,transit
4.082274889,3.23015,17859.0,1669.1,10.55,0.997,0,0,0,0,0.093,5655.0,4.581,0.794,2.47e-07,12.5,0.00288,transit
3.886655224,3.1646,581.6,48.1,1.87,1.0,0,0,0,0,0.649,5662.0,4.61,0.738,7.822e-06,13.9,0.0604,candidate
42.1406089,5.083,895.5,21.6,1.85,1.0,0,0,0,0,0.045,4500.0,4.656,0.646,0.0003143,43.6,0.155,transit
4.617490562,2.2618,575.8,28.1,1.62,1.0,0,0,0,0,0.649,4500.0,4.656,0.646,9.45e-06,21.8,0.0477,transit
10.19849255,2.4283,634.1,21.4,1.75,0.996,0,0,0,0,0.714,4500.0,4.656,0.646,3.25e-05,31.3,0.0705,transit
5.795063956,3.2496,1692.9,119.4,4.33,0.0,0,1,1,0,0.949,5865.0,4.563,0.827,5.032e-06,26.5,0.0513,eclipsing_binary
7.15681552,2.5882,867.0,47.7,2.47,1.0,0,0,0,0,0.45,5029.0,4.494,0.838,1.201e-05,19.8,0.0463,transit
17.64830851,2.0873,763.3,23.8,2.43,1.0,0,0,0,0,0.653,5029.0,4.494,0.838,5.499e-05,35.7,0.0752,transit
4.14810719,2.535,175.2,12.9,1.08,0.957,0,0,0,0,0.093,5029.0,4.494,0.838,3.053e-05,15.3,0.183,transit
16.51410989,4.1575,973.5,55.9,2.72,1.0,0,0,0,0,0.395,5527.0,4.488,0.866,3.387e-05,18.5,0.0539,transit
30.1329298,5.172,1015.8,44.8,3.14,1.0,0,0,0,0,0.839,5527.0,4.488,0.866,0.0001013,24.0,0.113,transit
4.79090809,2.603,251.3,21.2,1.36,1.0,0,0,0,0,0.11,5527.0,4.488,0.866,2.282e-05,13.2,0.11,transit
31.71981013,4.819,363.4,63.1,3.09,1.0,0,0,0,0,0.125,5869.0,4.024,1.626,6.31e-05,6.1,0.0498,transit
99.6415962,4.448,952.5,22.7,2.64,1.0,0,0,0,0,0.028,5527.0,4.488,0.866,0.0006637,44.1,0.14,transit
4.708326451,3.16114,7912.7,633.4,10.6,1.0,0,0,0,0,0.061,5560.0,4.246,1.21,7.3e-07,14.4,0.00526,transit
16.37198661,3.8449,4147.6,54.5,540.37,0.0,0,0,1,1,9.303,4187.0,4.656,0.592,2.818e-05,84.0,0.0654,blend
5.392026903,2.9804,1151.4,77.4,2.68,1.0,0,0,0,0,0.314,5198.0,4.589,0.801,6.664e-06,17.2,0.0352,transit
2.494170338,1.1221,863.7,69.2,2.42,1.0,0,0,0,0,0.095,5569.0,4.566,0.829,1.264e-06,13.9,0.0175,candidate
6.491682808,4.301,7163.3,502.3,9.66,1.0,0,0,0,0,0.535,6123.0,4.413,1.107,1.685e-06,17.2,0.0272,transit
3.044770796,10.0134,1695.0,203.5,24.54,0.0,0,1,1,1,1.252,5525.0,4.603,0.753,4.462e-06,10.1,0.0663,eclipsing_binary
3.855603916,3.2179,16653.0,1173.9,13.61,0.999,0,0,0,0,0.348,6033.0,4.46,1.046,3.68e-07,18.2,0.0101,transit
3.855599139,3.183,1030.9,90.1,3.57,0.0,0,0,1,1,0.864,5936.0,4.501,0.965,4.003e-06,13.2,0.0616,blend
38.47876629,5.04169,23530.0,1077.8,13.26,0.92,0,0,0,0,0.003,5510.0,4.539,0.879,4.731e-06,25.4,0.00343,transit
37.601661282,8.30604,59130.0,1667.3,27.22,0.0,0,1,0,0,0.408,6140.0,4.354,1.096,5.79e-06,43.7,0.00855,eclipsing_binary
3.314947362,1.8007,1398.2,123.5,3.94,1.0,0,0,0,0,0.799,5609.0,4.481,0.944,1.705e-06,13.6,0.0284,transit
6.71969089,3.0231,969.7,45.4,4.37,0.0,0,1,1,0,0.985,5931.0,4.479,0.866,1.394e-05,26.2,0.0879,eclipsing_binary
39.6431552,6.5292,15664.0,690.3,10.98,0.996,0,0,0,0,0.062,5231.0,4.455,0.9,1.041e-05,24.4,0.00694,transit
51.42598578,16.9422,66068.0,1843.8,29.66,0.0,0,1,0,0,0.203,6257.0,4.41,1.147,1.279e-05,43.1,0.0148,eclipsing_binary
21.80451611,3.4097,1144.9,49.9,2.6,1.0,0,0,0,0,0.751,5481.0,4.629,0.708,4.733e-05,26.4,0.0714,transit
10.28194593,3.4366,1110.7,55.0,2.53,1.0,0,0,0,0,0.168,5196.0,4.593,0.775,1.884e-05,21.3,0.0541,transit
18.11993039,4.2309,1506.9,60.7,2.95,1.0,0,0,0,0,0.206,5196.0,4.593,0.775,3.701e-05,25.8,0.0581,transit
3.78402867,1.9012,426.1,25.6,1.7,1.0,0,0,0,0,0.691,5196.0,4.593,0.775,1.076e-05,18.4,0.0678,transit
5.15448142,3.228,697.5,48.1,2.94,1.0,0,0,0,0,0.933,5431.0,4.457,0.884,1.026e-05,16.4,0.122,transit
33.80364366,11.4813,13494.0,529.9,20.7,0.0,1,0,0,0,0.023,5855.0,3.999,1.796,2.278e-05,26.6,0.0187,false_positive
5.743469797,3.4412,1240.2,79.7,3.13,1.0,0,0,0,0,0.001,5897.0,4.531,0.891,7.276e-06,17.8,0.0357,transit
39.4759093,2.968,1012.6,26.6,4.06,1.0,0,0,0,0,0.938,6225.0,4.45,1.031,0.0001317,42.8,0.146,candidate
19.974485239,4.23479,40293.0,1398.8,26.56,0.0,0,1,0,0,0.886,6108.0,4.471,0.997,1.75e-06,44.3,0.00624,eclipsing_binary
3.166353562,3.3129,1473.4,128.3,3.82,1.0,0,0,0,0,0.032,6007.0,4.47,0.998,2.532e-06,13.4,0.0233,transit
23.899634407,3.81881,20953.0,547.8,44.04,0.0,0,1,0,0,1.245,6192.0,4.503,0.924,4.791e-06,43.8,0.00835,eclipsing_binary
3.388012244,2.6849,280.1,30.6,2.11,1.0,0,0,0,0,0.433,5553.0,4.221,1.25,9.49e-06,9.9,0.0719,transit
5.83909761,3.1915,273.6,25.2,2.06,1.0,0,0,0,0,0.341,5553.0,4.221,1.25,2.022e-05,11.6,0.0899,transit
1.620467654,2.1888,159.6,22.7,1.57,1.0,0,0,0,0,0.271,5553.0,4.221,1.25,5.924e-06,8.3,0.0995,transit
10.6816951,3.605,307.8,21.9,2.3,1.0,0,0,0,0,0.646,5553.0,4.221,1.25,5.174e-05,14.6,0.11,transit
6.104849417,4.6912,2090.3,293.7,3.18,1.0,0,0,0,0,0.041,5085.0,4.584,0.712,2.711e-06,8.1,0.0143,transit
3.578780566,2.91089,11382.0,1838.4,10.43,0.999,0,0,0,0,0.079,5524.0,4.421,0.994,1.83e-07,7.2,0.00147,transit
3.187067566,3.119,1037.4,37.2,23.88,0.0,0,1,1,0,1.234,5450.0,4.552,0.811,8.799e-06,34.5,0.124,eclipsing_binary
5.826657508,2.9183,1539.1,81.1,4.09,1.0,0,0,0,0,0.033,5561.0,4.362,1.06,6.434e-06,20.9,0.0321,transit
12.41216347,3.739,611.3,25.6,2.58,0.998,0,0,0,0,0.021,5561.0,4.362,1.06,5.712e-05,26.0,0.111,transit
18.74649011,3.895,796.8,26.7,3.05,1.0,0,0,0,0,0.508,5561.0,4.362,1.06,8.763e-05,32.8,0.127,transit
20.86021229,5.1937,1910.5,117.0,5.5,1.0,0,0,0,0,0.066,6035.0,4.22,1.257,2.386e-05,17.5,0.0335,transit
42.63427848,6.1998,1719.3,78.7,5.22,1.0,0,0,0,0,0.142,6035.0,4.22,1.257,7.674e-05,22.8,0.0535,transit
87.6476068,8.871,1009.6,37.5,4.0,0.973,0,0,0,0,0.147,6035.0,4.22,1.257,0.0004197,27.4,0.128,transit
9.61731426,3.8692,234.0,18.2,1.94,0.975,0,0,0,0,0.331,6035.0,4.22,1.257,3.35e-05,13.6,0.0772,candidate
9.467821474,2.4327,2237.0,124.7,2.13,0.953,0,0,0,0,0.081,3582.0,4.807,0.458,6.129e-06,19.8,0.0221,transit
0.893040969,1.0981,741.7,87.8,1.24,0.704,0,0,0,0,0.009,3582.0,4.807,0.458,4.61e-07,10.2,0.0159,transit
4.942783419,3.25346,11145.0,2040.7,10.62,0.996,0,0,0,0,0.566,5514.0,4.459,0.978,2.47e-07,6.7,0.00605,transit
20.83426731,4.0454,988.4,45.1,2.74,1.0,0,0,0,0,0.256,5537.0,4.549,0.88,5.358e-05,25.0,0.0694,transit
9.94602357,3.3862,994.5,51.0,3.12,1.0,0,0,0,0,0.035,5344.0,4.365,1.013,2.07e-05,20.5,0.0557,transit
1.04562195,1.8955,213.0,25.3,1.45,0.998,0,0,0,0,0.037,5344.0,4.365,1.013,2.717e-06,9.7,0.0725,transit
5.71462396,2.336,297.8,16.7,1.78,0.949,0,0,0,0,0.503,5344.0,4.365,1.013,3.25e-05,19.8,0.124,transit
102.9641952,15.735,1896.7,86.1,39.0,1.0,0,0,0,0,0.922,5047.0,3.066,7.119,0.0005766,27.3,0.263,candidate
8.14515981,5.073,446.8,32.2,3.43,1.0,0,0,0,0,0.965,5896.0,4.197,1.24,4.38e-05,17.4,0.513,transit
18.9985279,4.529,430.7,16.9,43.17,1.0,0,0,0,0,1.3,5896.0,4.197,1.24,0.0001799,29.0,0.333,transit
4.24439049,3.282,174.0,15.1,2.07,0.999,0,0,0,0,0.949,5896.0,4.197,1.24,2.717e-05,12.7,0.135,transit
90.1240507,11.649,3020.3,57.9,7.12,1.0,0,0,0,0,0.698,6520.0,4.375,1.215,0.0004433,57.5,0.28,candidate
28.5742692,4.9427,824.9,97.1,2.32,1.0,0,0,0,0,0.068,5551.0,4.508,0.812,4.06e-05,9.2,0.0403,transit
0.689210173,1.6169,195.0,93.4,1.32,1.0,0,0,0,0,0.154,5630.0,4.505,0.954,4.5e-07,2.4,0.0179,candidate
7.34373964,1.1784,574.4,32.2,1.84,0.965,0,0,0,0,0.185,5757.0,4.597,0.762,1.134e-05,21.8,0.0466,candidate
0.379463865,0.86896,1973.3,458.6,59.56,0.0,0,1,0,0,1.246,5075.0,3.892,1.783,2.8e-08,5.8,0.00507,eclipsing_binary
9.88047978,2.78458,18541.0,534.5,23.6,0.0,0,1,0,0,1.02,6113.0,4.512,0.917,1.553e-06,36.6,0.00644,eclipsing_binary
4.6484156,38.1939,128.4,91.7,5.06,0.0,1,0,0,0,0.968,6980.0,3.577,3.482,7.845e-05,2.4,0.0,false_positive
17.512014768,1.8248,4511.7,322.3,13.66,0.0,0,1,0,0,0.994,6224.0,4.33,1.132,3.216e-06,13.9,0.00727,eclipsing_binary
3.9886021,1.7376,673.5,37.1,34.39,0.0,0,1,0,0,0.06,4813.0,2.472,13.652,8.034e-06,21.8,0.0588,eclipsing_binary
0.525154153,2.1441,747.5,116.1,23.61,0.0,0,1,1,0,1.226,5582.0,4.497,0.846,3.08e-07,8.1,0.0297,eclipsing_binary
1.303861044,4.0541,598.2,140.6,27.85,0.0,0,0,1,1,1.258,5758.0,4.475,0.902,1.192e-06,5.1,0.0379,blend
2.55549176,9.083,113.8,24.3,23.35,0.0,0,0,1,0,1.228,5948.0,4.508,0.901,3.052e-05,5.6,0.507,blend
2.947376671,2.0911,433.2,62.3,403.59,0.0,0,1,0,0,2.641,8090.0,4.002,2.234,3.228e-06,8.5,0.0437,eclipsing_binary
224.7789355,11.1899,3487.5,235.7,7.67,1.0,0,0,0,0,0.652,5873.0,4.293,1.235,0.0002569,15.8,0.0916,transit
0.890110752,0.8774,321.5,19.6,1.25,0.0,0,1,1,0,0.216,4768.0,4.628,0.711,2.212e-06,23.8,0.0942,eclipsing_binary
5.76573396,2.924,248.0,22.2,7.47,0.0,0,0,1,0,0.708,5772.0,3.364,4.434,2.584e-05,13.2,0.122,blend
7.42608123,3.6379,443.3,37.5,2.47,1.0,0,0,0,0,0.097,6049.0,4.353,1.176,1.88e-05,12.6,0.0672,transit
15.9868932,4.158,178.5,10.9,1.62,0.989,0,0,0,0,0.533,6049.0,4.353,1.176,0.0002828,18.3,0.538,transit
0.73094589,4.32,250.2,37.5,17.12,0.0,1,0,1,0,1.169,5901.0,4.553,0.848,2.497e-06,8.3,0.2,blend
18.92537246,3.9835,640.9,41.0,13.92,1.0,0,0,0,0,0.806,4941.0,3.317,4.885,5.231e-05,16.5,0.0683,transit
0.933749106,4.256,186.2,136.3,3.22,0.0,1,0,1,1,0.736,6215.0,3.849,2.188,1.196e-06,12.8,0.796,blend
2.037440623,3.442,118.6,27.0,1.19,0.0,0,0,1,1,0.715,6253.0,4.415,1.015,9.676e-06,5.2,0.127,blend
31.5925809,13.566,145.1,25.5,1.78,0.994,0,0,0,0,0.283,5676.0,4.1,1.487,0.0004371,6.1,0.367,transit
1.97376085,1.82542,30222.0,1252.5,8.78,0.998,0,0,0,0,0.337,3807.0,4.762,0.503,9.9e-08,31.3,0.00776,transit
13.118962443,4.3045,372.2,267.4,8.25,0.632,0,0,0,0,0.042,7221.0,3.488,4.24,6.039e-06,1.5,0.0122,candidate
4.618767792,5.9957,4399.1,270.1,7.48,0.0,0,1,1,1,0.766,6013.0,4.381,1.033,2.737e-06,18.4,0.0461,eclipsing_binary
7.82187328,3.8417,42.2,37.2,2.78,0.0,1,0,0,0,0.005,7221.0,3.488,4.24,2.242e-05,1.3,0.0707,false_positive
53.5057611,10.5616,195.6,71.2,2.52,0.999,0,0,0,0,0.46,6247.0,4.016,1.762,0.0001596,3.1,0.077,candidate
2.785821236,3.5599,68.9,53.6,1.69,1.0,0,0,0,0,0.893,6202.0,4.026,1.733,5.258e-06,1.5,0.0416,transit
52.56901867,6.7507,26900.0,184.3,78.54,0.0,0,1,0,0,1.197,7240.0,4.178,1.717,5.475e-05,174.0,0.0498,eclipsing_binary
3.411758679,3.158,570.6,35.6,14.71,0.0,0,0,1,0,1.213,3995.0,4.71,0.561,9.564e-06,19.2,0.118,blend
0.525426427,1.0801,324.6,63.6,1.45,0.0,0,1,1,1,0.113,5791.0,4.575,0.802,4.26e-07,6.6,0.0258,eclipsing_binary
1.269091415,1.4647,340.9,73.5,1.41,1.0,0,0,0,0,0.412,5041.0,4.576,0.766,1.011e-06,5.6,0.0254,transit
6.79685353,3.1702,393.1,29.8,2.01,1.0,0,0,0,0,0.62,6061.0,4.486,0.97,2.247e-05,14.9,0.0835,candidate
8.667822346,4.9658,2121.9,187.6,67.37,0.0,0,1,1,1,1.276,6266.0,3.923,1.889,6.02e-06,13.6,0.0273,eclipsing_binary
1.475323222,2.3155,154.9,27.2,5.88,0.993,0,0,0,0,0.136,4941.0,3.317,4.885,4.392e-06,6.5,0.0735,transit
4.15246118,2.5755,223.4,24.5,7.62,1.0,0,0,0,0,0.639,4941.0,3.317,4.885,1.584e-05,9.9,0.0901,transit
8.7348852,4.49,270.7,24.8,1.59,0.995,0,0,0,0,0.314,5982.0,4.493,0.96,4.425e-05,11.7,0.13,transit
10.26547688,3.733,399.6,20.1,1.81,0.0,0,0,1,1,0.69,5699.0,4.553,0.853,5.887e-05,22.9,0.157,blend
13.4471791,3.0454,1428.2,105.3,5.24,0.752,0,0,0,0,0.963,6276.0,4.405,1.041,1.247e-05,21.1,0.0546,candidate
3.305577989,2.5903,17971.0,39.6,25.89,0.0,0,1,0,0,1.145,5534.0,4.629,0.707,7.111e-06,538.0,0.0849,eclipsing_binary
4.800653901,9.0419,15304.0,298.0,16.91,0.0,0,1,0,0,0.785,6715.0,4.347,1.241,4.142e-06,63.7,0.055,eclipsing_binary
15.06649901,5.9885,36348.0,154.6,56.44,0.0,0,1,1,1,1.018,5751.0,4.028,1.626,1.2e-05,285.0,0.0487,eclipsing_binary
34.82008158,11.1711,18848.0,882.6,11.36,0.0,0,1,0,0,0.663,5114.0,4.522,0.784,1.24e-05,25.8,0.0216,eclipsing_binary
0.651784374,2.0141,2779.3,195.2,33.65,0.0,1,0,0,1,1.224,5555.0,4.375,1.061,1.93e-07,14.8,0.0144,false_positive
1.353771892,7.012,1349.1,76.7,430.99,1.0,0,0,0,0,1.203,4283.0,2.012,15.76,3.751e-06,23.3,0.212,candidate
18.95491633,24.249,867.5,249.3,71.39,0.0,1,0,0,0,1.228,6362.0,3.761,2.534,5.799e-05,4.3,0.132,false_positive
4.348866254,3.2797,625.6,56.3,2436.69,0.0,0,1,0,0,1.187,3598.0,0.65,101.451,7.773e-06,13.3,0.0741,eclipsing_binary
47.93094546,2.6897,2144.4,221.1,68.02,0.0,0,1,0,0,1.272,8214.0,4.104,1.938,1.904e-05,10.8,0.016,eclipsing_binary
67.5923754,12.249,4158.1,60.9,12.1,0.0,1,0,0,0,0.728,6038.0,4.082,1.744,0.0005335,79.7,0.332,false_positive
17.02902786,4.645,568.9,29.8,2.54,1.0,0,0,0,0,0.202,5839.0,4.327,1.067,7.532e-05,20.5,0.113,transit
6.84619236,3.529,246.8,17.7,1.67,0.945,0,0,0,0,0.077,5839.0,4.327,1.067,4.036e-05,15.2,0.145,transit
67.8321638,7.358,507.8,15.5,2.39,0.765,0,0,0,0,0.027,5839.0,4.327,1.067,0.0009119,33.3,0.254,transit
43.1312147,3.198,447.8,11.8,2.39,0.815,0,0,0,0,0.67,5839.0,4.327,1.067,0.0003582,39.6,0.183,transit
1.224866441,1.7086,196.0,21.1,1.54,0.999,0,0,0,0,0.286,5553.0,4.32,1.107,4.135e-06,10.9,0.0841,transit
37.8102649,8.733,570.3,35.2,2.33,0.931,0,0,0,0,0.061,6085.0,4.451,0.973,0.0002147,18.2,0.132,candidate
25.93406406,4.6142,414.5,42.2,2.48,1.0,0,0,0,0,0.014,5952.0,4.287,1.225,7.912e-05,11.0,0.0732,transit
83.4463485,6.536,503.0,36.1,2.73,0.912,0,0,0,0,0.058,5952.0,4.287,1.225,0.0003695,15.0,0.121,transit
