flux,flux_err,cadenceno,sap_flux,det_flux,det_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,det_flux_sml,det_flux_lag,sys_rm_flux
0.99887645,0.003000634,1053115,0.99887645,0.9996431,0.003000634,1073743872,0,1076.602,1819.9277,14762.18,421.77,0.9982771,0.9999728,1.0063043
1.0070845,0.003000634,1053116,1.0070845,1.0071547,0.003000634,1073743872,0,1076.6073,1819.9274,14656.88,422.96,1.0054605,1.0083629,1.013878
0.99670464,0.003000634,1053117,0.99670464,0.99786067,0.003000634,1073743872,0,1076.6062,1819.9248,14659.13,492.97,0.99858767,0.99586135,1.0045333
1.000692,0.003000634,1053118,1.000692,1.0004265,0.003000634,1073743872,0,1076.6066,1819.9247,14551.7,417.05,1.0016025,0.99881834,1.007127
0.99924815,0.003000634,1053119,0.99924815,1.0000306,0.003000634,1073743872,0,1076.6058,1819.9258,14324.66,443.64,1.0001882,0.9990204,1.0067388
1.0003127,0.003000634,1053120,1.0003127,1.0008878,0.003000634,1073743872,0,1076.6051,1819.9242,14378.01,445.04,1.0006688,1.0013511,1.0076115
0.9940218,0.003000634,1053121,0.9940218,0.9940684,0.003000634,1073743872,0,1076.6097,1819.928,14237.09,437.08,0.9959491,0.9936304,1.0007554
1.0061871,0.003000634,1053122,1.0061871,1.0060879,0.003000634,1073743872,0,1076.611,1819.9246,14167.63,539.81,1.0058016,1.0062475,1.0128646
1.0046622,0.003000634,1053123,1.0046622,1.0049088,0.003000634,1073743872,0,1076.6123,1819.9265,14105.8,448.12,1.0043956,1.0063545,1.0116857
1.0027386,0.003000634,1053124,1.0027386,1.0035174,0.003000634,1073743872,0,1076.6107,1819.9271,13983.44,546.51,1.0025833,1.0053588,1.0102925
0.9926524,0.003000634,1053125,0.9926524,0.99267596,0.003000634,1073743872,0,1076.6095,1819.9282,14149.22,444.12,0.9948102,0.99000406,0.99938494
0.9930658,0.003000634,1053126,0.9930658,0.9930536,0.003000634,1073743872,0,1076.609,1819.9241,14155.43,563.13,0.995784,0.9889801,0.99977165
0.99916345,0.003000634,1053127,0.99916345,0.9999638,0.003000634,1073743872,0,1076.6089,1819.9271,13718.54,498.42,0.9988923,1.0008514,1.0067347
1.0020695,0.003000634,1053128,1.0020695,1.0029973,0.003000634,1073743872,0,1076.612,1819.9247,13727.13,485.77,1.0018735,1.0035539,1.0097942
0.99860924,0.003000634,1053129,0.99860924,0.9983339,0.003000634,1073743872,0,1076.6104,1819.9282,13734.5,443.68,0.99831355,0.99911135,1.0051043
0.9981352,0.003000634,1053130,0.9981352,0.99835503,0.003000634,1073743872,0,1076.6101,1819.927,13523.78,383.19,0.9983846,0.9971789,1.0051303
1.007232,0.003000634,1053131,1.007232,1.0075922,0.003000634,1073743872,0,1076.6122,1819.9286,13367.93,591.33,1.0047665,1.010416,1.0144342
1.0089931,0.003000634,1053132,1.0089931,1.0086621,0.003000634,1073743872,0,1076.6139,1819.9293,13247.31,460.3,1.0074648,1.0101986,1.0155151
0.99603635,0.003000634,1053133,0.99603635,0.99650794,0.003000634,1073743872,0,1076.6147,1819.9282,13354.91,529.72,0.9951023,0.99712723,1.0032815
